id,clientID,topic,message,timestamp
1521,t4g4:122,t4g4,28.75;56.46;3,30/7/2024 17:15
1522,t4g4:122,t4g4,28.28;57.52;3,30/7/2024 17:30
1523,t4g4:122,t4g4,28.42;57.27;3,30/7/2024 17:45
1524,t4g4:122,t4g4,28.37;57.65;3,30/7/2024 18:00
1525,t4g4:122,t4g4,28.26;58.32;3,30/7/2024 18:15
1526,t4g4:122,t4g4,28.02;59.25;3,30/7/2024 18:30
1527,t4g4:122,t4g4,27.82;59.75;3,30/7/2024 18:45
1528,t4g4:122,t4g4,27.56;60.79;3,30/7/2024 19:00
1529,t4g4:122,t4g4,27.89;60.79;3,30/7/2024 19:15
1530,t4g4:122,t4g4,28.04;61.44;3,30/7/2024 19:30
1531,t4g4:122,t4g4,28.10;61.96;3,30/7/2024 19:45
1532,t4g4:122,t4g4,28.14;62.30;3,30/7/2024 20:00
1533,t4g4:122,t4g4,28.10;62.76;3,30/7/2024 20:15
1534,t4g4:122,t4g4,28.16;63.40;3,30/7/2024 20:30
1535,t4g4:122,t4g4,28.19;63.67;3,30/7/2024 20:45
1536,t4g4:122,t4g4,28.14;64.20;3,30/7/2024 21:00
1537,t4g4:122,t4g4,28.16;64.41;3,30/7/2024 21:15
1538,t4g4:122,t4g4,28.17;65.11;3,30/7/2024 21:30
1539,t4g4:122,t4g4,28.12;64.75;3,30/7/2024 21:45
1540,t4g4:122,t4g4,28.13;64.63;3,30/7/2024 22:00
1541,t4g4:122,t4g4,28.20;64.88;3,30/7/2024 22:15
1542,t4g4:122,t4g4,28.23;65.23;3,30/7/2024 22:30
1543,t4g4:122,t4g4,28.22;65.10;3,30/7/2024 22:45
1544,t4g4:122,t4g4,28.17;65.41;3,30/7/2024 23:00
1545,t4g4:122,t4g4,28.07;65.33;3,30/7/2024 23:15
1546,t4g4:122,t4g4,28.10;65.77;3,30/7/2024 23:30
1547,t4g4:122,t4g4,28.06;66.12;3,30/7/2024 23:45
1548,t4g4:122,t4g4,28.06;66.17;3,31/7/2024 0:00
1549,t4g4:122,t4g4,28.04;66.16;3,31/7/2024 0:15
1550,t4g4:122,t4g4,28.07;66.56;3,31/7/2024 0:30
1551,t4g4:122,t4g4,28.04;66.84;3,31/7/2024 0:45
1552,t4g4:122,t4g4,28.07;66.63;3,31/7/2024 1:00
1553,t4g4:122,t4g4,28.07;67.48;3,31/7/2024 1:15
1554,t4g4:122,t4g4,28.10;67.56;3,31/7/2024 1:30
1555,t4g4:122,t4g4,28.10;67.70;3,31/7/2024 1:45
1556,t4g4:122,t4g4,28.14;67.94;3,31/7/2024 2:00
1557,t4g4:122,t4g4,28.09;67.83;3,31/7/2024 2:15
1558,t4g4:122,t4g4,28.09;67.46;3,31/7/2024 2:30
1559,t4g4:122,t4g4,28.13;67.62;3,31/7/2024 2:46
1560,t4g4:122,t4g4,28.09;68.10;3,31/7/2024 3:01
1561,t4g4:122,t4g4,28.10;67.73;3,31/7/2024 3:16
1562,t4g4:122,t4g4,28.09;67.87;3,31/7/2024 3:31
1563,t4g4:122,t4g4,28.13;67.67;3,31/7/2024 3:46
1564,t4g4:122,t4g4,28.09;68.06;3,31/7/2024 4:01
