id,clientID,topic,message,timestamp
402,t4g1:139,t4g1,25.9;64.0;38,2024-07-16 07:58:01
403,t4g1:139,t4g1,25.7;62.7;38,2024-07-16 08:08:02
404,t4g1:139,t4g1,25.6;61.8;38,2024-07-16 08:18:02
405,t4g1:139,t4g1,25.4;60.7;38,2024-07-16 08:28:03
406,t4g1:139,t4g1,25.3;59.5;38,2024-07-16 08:38:03
407,t4g1:139,t4g1,25.2;59.0;39,2024-07-16 08:48:04
408,t4g1:139,t4g1,25.1;58.6;38,2024-07-16 08:58:04
409,t4g1:139,t4g1,25.1;58.3;38,2024-07-16 09:08:05
410,t4g1:139,t4g1,24.9;58.1;38,2024-07-16 09:18:05
411,t4g1:139,t4g1,24.9;58.0;38,2024-07-16 09:28:06
412,t4g1:139,t4g1,24.7;57.9;38,2024-07-16 09:38:06
413,t4g1:139,t4g1,24.8;58.7;38,2024-07-16 09:48:07
414,t4g1:139,t4g1,24.8;59.6;38,2024-07-16 09:58:07
415,t4g1:139,t4g1,24.8;59.9;38,2024-07-16 10:08:08
416,t4g1:139,t4g1,24.8;60.4;39,2024-07-16 10:18:08
417,t4g1:139,t4g1,24.8;59.9;38,2024-07-16 10:28:09
418,t4g1:139,t4g1,24.8;59.9;36,2024-07-16 10:38:10
419,t4g1:139,t4g1,24.9;60.3;38,2024-07-16 10:48:10
420,t4g1:139,t4g1,24.9;59.9;38,2024-07-16 10:58:10
421,t4g1:139,t4g1,24.9;59.7;37,2024-07-16 11:08:11
422,t4g1:139,t4g1,24.9;60.7;38,2024-07-16 11:18:12
423,t4g1:139,t4g1,24.9;60.6;38,2024-07-16 11:28:12
424,t4g1:139,t4g1,24.9;61.0;38,2024-07-16 11:38:13
425,t4g1:139,t4g1,24.9;60.9;37,2024-07-16 11:48:13
426,t4g1:139,t4g1,24.9;61.6;38,2024-07-16 11:58:13
427,t4g1:139,t4g1,25.0;61.1;38,2024-07-16 12:08:14
428,t4g1:139,t4g1,25.0;61.0;39,2024-07-16 12:18:15
429,t4g1:139,t4g1,25.1;62.1;38,2024-07-16 12:28:15
430,t4g1:139,t4g1,25.1;60.8;38,2024-07-16 12:38:16
431,t4g1:139,t4g1,25.0;60.2;37,2024-07-16 12:48:16
432,t4g1:139,t4g1,25.0;59.3;38,2024-07-16 12:58:17
433,t4g1:139,t4g1,25.0;59.0;38,2024-07-16 13:08:17
434,t4g1:139,t4g1,25.0;59.1;38,2024-07-16 13:18:18
435,t4g1:139,t4g1,25.0;60.0;38,2024-07-16 13:28:18
436,t4g1:139,t4g1,25.1;59.0;38,2024-07-16 13:38:19
437,t4g1:139,t4g1,25.2;60.7;38,2024-07-16 13:48:19
438,t4g1:139,t4g1,25.4;60.5;38,2024-07-16 13:58:20
439,t4g1:139,t4g1,25.4;60.9;38,2024-07-16 14:08:20
440,t4g1:139,t4g1,25.5;61.6;38,2024-07-16 14:18:21
441,t4g1:139,t4g1,25.6;61.7;38,2024-07-16 14:28:21
442,t4g1:139,t4g1,25.6;61.7;39,2024-07-16 14:38:22
443,t4g1:139,t4g1,25.6;61.9;40,2024-07-16 14:48:22
444,t4g1:139,t4g1,25.6;61.5;39,2024-07-16 14:58:23
445,t4g1:139,t4g1,25.6;61.9;38,2024-07-16 15:08:23
446,t4g1:139,t4g1,25.6;61.6;38,2024-07-16 15:18:24
447,t4g1:139,t4g1,25.6;62.2;38,2024-07-16 15:28:24
448,t4g1:139,t4g1,25.6;61.7;38,2024-07-16 15:38:25
449,t4g1:139,t4g1,25.8;61.6;39,2024-07-16 15:48:26
450,t4g1:139,t4g1,25.8;61.8;37,2024-07-16 15:58:26
451,t4g1:139,t4g1,25.8;61.4;39,2024-07-16 16:08:27
452,t4g1:139,t4g1,25.9;61.4;38,2024-07-16 16:18:27
453,t4g1:139,t4g1,26.0;61.3;38,2024-07-16 16:28:28
454,t4g1:139,t4g1,26.2;61.4;37,2024-07-16 16:38:28
455,t4g1:139,t4g1,26.2;61.8;37,2024-07-16 16:48:29
456,t4g1:139,t4g1,26.1;62.2;37,2024-07-16 16:58:29
457,t4g1:139,t4g1,26.0;61.9;37,2024-07-16 17:08:30
458,t4g1:139,t4g1,25.9;62.5;37,2024-07-16 17:18:30
459,t4g1:139,t4g1,25.9;62.0;37,2024-07-16 17:28:31
460,t4g1:139,t4g1,25.8;62.1;37,2024-07-16 17:38:32
461,t4g1:139,t4g1,25.8;62.1;38,2024-07-16 17:48:32
462,t4g1:139,t4g1,25.8;62.4;38,2024-07-16 17:58:33
463,t4g1:139,t4g1,25.7;62.7;37,2024-07-16 18:08:33
464,t4g1:139,t4g1,25.6;62.5;38,2024-07-16 18:18:34
465,t4g1:139,t4g1,25.5;62.6;37,2024-07-16 18:28:34
466,t4g1:139,t4g1,25.4;62.3;39,2024-07-16 18:38:35
467,t4g1:139,t4g1,25.3;62.5;38,2024-07-16 18:48:35
468,t4g1:139,t4g1,25.3;62.6;38,2024-07-16 18:58:36
469,t4g1:139,t4g1,25.4;62.5;38,2024-07-16 19:08:36
470,t4g1:139,t4g1,25.6;63.8;37,2024-07-16 19:18:37
471,t4g1:139,t4g1,25.7;64.4;36,2024-07-16 19:28:37
472,t4g1:139,t4g1,25.9;65.0;35,2024-07-16 19:38:38
473,t4g1:139,t4g1,26.0;65.8;34,2024-07-16 19:48:39
474,t4g1:139,t4g1,26.0;66.3;35,2024-07-16 19:58:39
475,t4g1:139,t4g1,26.1;66.9;34,2024-07-16 20:08:40
476,t4g1:139,t4g1,26.1;67.6;33,2024-07-16 20:18:40
477,t4g1:139,t4g1,27.0;61.1;39,2024-07-22 16:10:11
478,t4g1:139,t4g1,26.9;61.3;42,2024-07-22 16:10:16
479,t4g1:139,t4g1,26.9;63.3;43,2024-07-22 16:10:22
480,t4g1:139,t4g1,27.0;63.2;43,2024-07-22 16:10:26
481,t4g1:139,t4g1,27.0;59.6;47,2024-07-22 16:21:19
482,t4g1:139,t4g1,27.1;60.2;45,2024-07-22 16:31:19
483,t4g1:139,t4g1,27.1;60.2;45,2024-07-22 16:41:20
484,t4g1:139,t4g1,27.2;60.1;44,2024-07-22 16:51:20
485,t4g1:139,t4g1,27.2;60.3;44,2024-07-22 17:01:21
486,t4g1:139,t4g1,27.2;60.3;44,2024-07-22 17:11:21
487,t4g1:139,t4g1,27.2;60.2;44,2024-07-22 17:21:22
488,t4g1:139,t4g1,27.2;60.3;44,2024-07-22 17:31:23
489,t4g1:139,t4g1,27.2;60.7;44,2024-07-22 17:41:23
490,t4g1:139,t4g1,27.2;60.8;44,2024-07-22 17:51:24
491,t4g1:139,t4g1,27.1;60.2;43,2024-07-22 18:01:24
492,t4g1:139,t4g1,26.9;60.6;44,2024-07-22 18:11:25
493,t4g1:139,t4g1,26.9;60.7;44,2024-07-22 18:21:25
494,t4g1:139,t4g1,26.7;61.0;43,2024-07-22 18:31:26
495,t4g1:139,t4g1,26.7;60.7;44,2024-07-22 18:41:26
496,t4g1:139,t4g1,26.7;61.1;44,2024-07-22 18:51:27
497,t4g1:139,t4g1,26.5;61.0;44,2024-07-22 19:01:28
498,t4g1:139,t4g1,26.7;62.5;42,2024-07-22 19:11:28
499,t4g1:139,t4g1,27.0;63.2;43,2024-07-22 19:21:29
500,t4g1:139,t4g1,27.1;64.0;41,2024-07-22 19:31:29
501,t4g1:139,t4g1,27.2;64.7;40,2024-07-22 19:41:30
502,t4g1:139,t4g1,27.2;64.7;40,2024-07-22 19:51:30
503,t4g1:139,t4g1,27.3;65.0;39,2024-07-22 20:01:31
504,t4g1:139,t4g1,27.3;65.9;40,2024-07-22 20:11:32
505,t4g1:139,t4g1,27.4;66.2;39,2024-07-22 20:21:32
506,t4g1:139,t4g1,27.4;66.3;39,2024-07-22 20:31:33
507,t4g1:139,t4g1,27.4;66.4;39,2024-07-22 20:41:33
508,t4g1:139,t4g1,27.4;66.7;39,2024-07-22 20:51:34
509,t4g1:139,t4g1,27.5;67.5;40,2024-07-22 21:01:34
510,t4g1:139,t4g1,27.5;67.1;39,2024-07-22 21:11:35
511,t4g1:139,t4g1,27.5;67.1;39,2024-07-22 21:21:35
512,t4g1:139,t4g1,27.5;67.5;36,2024-07-22 21:31:36
513,t4g1:139,t4g1,27.5;67.7;40,2024-07-22 21:41:36
514,t4g1:139,t4g1,27.5;68.3;39,2024-07-22 21:51:37
515,t4g1:139,t4g1,27.5;68.7;39,2024-07-22 22:01:37
516,t4g1:139,t4g1,27.6;68.8;39,2024-07-22 22:11:38
517,t4g1:139,t4g1,27.6;68.7;40,2024-07-22 22:21:39
518,t4g1:139,t4g1,27.6;69.2;39,2024-07-22 22:31:39
519,t4g1:139,t4g1,27.6;69.2;39,2024-07-22 22:41:40
520,t4g1:139,t4g1,27.6;69.6;38,2024-07-22 22:51:40
521,t4g1:139,t4g1,27.6;69.4;39,2024-07-22 23:01:41
522,t4g1:139,t4g1,27.6;69.7;39,2024-07-22 23:11:41
523,t4g1:139,t4g1,27.6;70.0;39,2024-07-22 23:21:42
524,t4g1:139,t4g1,27.6;70.0;39,2024-07-22 23:31:42
525,t4g1:139,t4g1,27.6;70.1;38,2024-07-22 23:41:43
526,t4g1:139,t4g1,27.6;70.2;40,2024-07-22 23:51:43
527,t4g1:139,t4g1,27.7;70.3;40,2024-07-23 00:01:44
528,t4g1:139,t4g1,27.6;70.6;39,2024-07-23 00:11:45
529,t4g1:139,t4g1,27.6;70.8;39,2024-07-23 00:21:45
530,t4g1:139,t4g1,27.6;70.7;40,2024-07-23 00:31:45
531,t4g1:139,t4g1,27.7;70.9;41,2024-07-23 00:41:46
532,t4g1:139,t4g1,27.7;71.0;40,2024-07-23 00:51:47
533,t4g1:139,t4g1,27.7;70.7;40,2024-07-23 01:01:47
534,t4g1:139,t4g1,27.7;71.1;40,2024-07-23 01:11:48
535,t4g1:139,t4g1,27.7;71.4;39,2024-07-23 01:21:48
536,t4g1:139,t4g1,27.7;72.1;39,2024-07-23 01:31:49
537,t4g1:139,t4g1,27.7;72.3;39,2024-07-23 01:41:49
538,t4g1:139,t4g1,27.7;72.7;39,2024-07-23 01:51:50
539,t4g1:139,t4g1,27.7;72.7;39,2024-07-23 02:01:50
540,t4g1:139,t4g1,27.7;72.8;39,2024-07-23 02:11:51
541,t4g1:139,t4g1,27.7;73.0;39,2024-07-23 02:21:51
542,t4g1:139,t4g1,27.7;72.9;43,2024-07-23 02:31:52
543,t4g1:139,t4g1,27.7;73.0;39,2024-07-23 02:41:52
544,t4g1:139,t4g1,27.7;73.1;40,2024-07-23 02:51:53
545,t4g1:139,t4g1,27.7;73.3;34,2024-07-23 03:01:53
546,t4g1:139,t4g1,27.7;73.0;40,2024-07-23 03:11:54
547,t4g1:139,t4g1,27.7;73.3;40,2024-07-23 03:21:55
548,t4g1:139,t4g1,27.7;73.5;40,2024-07-23 03:31:55
549,t4g1:139,t4g1,27.7;73.5;39,2024-07-23 03:41:56
550,t4g1:139,t4g1,27.7;73.6;40,2024-07-23 03:51:56
551,t4g1:139,t4g1,27.7;73.5;40,2024-07-23 04:01:57
552,t4g1:139,t4g1,27.7;73.3;40,2024-07-23 04:11:57
553,t4g1:139,t4g1,27.7;73.4;40,2024-07-23 04:21:58
554,t4g1:139,t4g1,27.7;73.4;40,2024-07-23 04:31:58
555,t4g1:139,t4g1,27.7;73.9;37,2024-07-23 04:41:59
556,t4g1:139,t4g1,27.8;73.7;39,2024-07-23 04:51:59
557,t4g1:139,t4g1,27.8;74.2;39,2024-07-23 05:02:00
558,t4g1:139,t4g1,27.7;74.5;40,2024-07-23 05:12:01
559,t4g1:139,t4g1,27.7;74.4;39,2024-07-23 05:22:01
560,t4g1:139,t4g1,27.7;74.7;39,2024-07-23 05:32:02
561,t4g1:139,t4g1,27.8;75.0;39,2024-07-23 05:42:02
562,t4g1:139,t4g1,27.8;74.8;39,2024-07-23 05:52:03
563,t4g1:139,t4g1,27.8;74.9;39,2024-07-23 06:02:04
564,t4g1:139,t4g1,27.8;75.3;38,2024-07-23 06:12:04
565,t4g1:139,t4g1,27.8;75.3;39,2024-07-23 06:22:05
566,t4g1:139,t4g1,27.8;75.2;38,2024-07-23 06:32:05
567,t4g1:139,t4g1,27.7;70.7;39,2024-07-23 06:42:06
568,t4g1:139,t4g1,27.3;69.4;43,2024-07-23 06:52:06
569,t4g1:139,t4g1,26.9;68.3;45,2024-07-23 07:02:07
570,t4g1:139,t4g1,26.7;67.5;45,2024-07-23 07:12:08
571,t4g1:139,t4g1,26.6;66.6;46,2024-07-23 07:22:08
572,t4g1:139,t4g1,26.3;66.0;47,2024-07-23 07:32:09
573,t4g1:139,t4g1,26.2;65.3;48,2024-07-23 07:42:09
574,t4g1:139,t4g1,26.0;64.1;47,2024-07-23 07:52:10
575,t4g1:139,t4g1,25.8;63.0;47,2024-07-23 08:02:10
576,t4g1:139,t4g1,25.7;62.1;47,2024-07-23 08:12:11
577,t4g1:139,t4g1,25.6;60.8;48,2024-07-23 08:22:11
578,t4g1:139,t4g1,25.4;60.4;47,2024-07-23 08:32:12
579,t4g1:139,t4g1,25.3;59.7;47,2024-07-23 08:42:12
580,t4g1:139,t4g1,25.3;58.8;47,2024-07-23 08:52:13
581,t4g1:139,t4g1,25.2;58.6;46,2024-07-23 09:02:13
582,t4g1:139,t4g1,25.2;58.2;48,2024-07-23 09:12:14
583,t4g1:139,t4g1,25.1;57.8;46,2024-07-23 09:22:14
584,t4g1:139,t4g1,25.1;57.7;47,2024-07-23 09:32:15
585,t4g1:139,t4g1,25.1;57.3;48,2024-07-23 09:42:15
586,t4g1:139,t4g1,25.1;57.6;46,2024-07-23 09:52:16
587,t4g1:139,t4g1,25.1;57.8;46,2024-07-23 10:02:16
588,t4g1:139,t4g1,25.1;58.4;46,2024-07-23 10:12:17
589,t4g1:139,t4g1,25.3;58.0;46,2024-07-23 10:22:18
590,t4g1:139,t4g1,25.5;57.8;46,2024-07-23 10:32:18
591,t4g1:139,t4g1,25.4;58.4;48,2024-07-23 10:42:19
592,t4g1:139,t4g1,25.5;58.1;46,2024-07-23 10:52:19
593,t4g1:139,t4g1,25.5;58.2;45,2024-07-23 11:02:20
594,t4g1:139,t4g1,25.5;59.0;45,2024-07-23 11:12:20
595,t4g1:139,t4g1,25.5;59.1;45,2024-07-23 11:22:21
596,t4g1:139,t4g1,25.6;59.4;45,2024-07-23 11:32:21
597,t4g1:139,t4g1,25.6;59.3;45,2024-07-23 11:42:22
598,t4g1:139,t4g1,25.8;58.8;46,2024-07-23 11:52:22
599,t4g1:139,t4g1,25.9;58.2;46,2024-07-23 12:02:23
600,t4g1:139,t4g1,25.8;58.5;45,2024-07-23 12:12:23
601,t4g1:139,t4g1,25.8;58.6;47,2024-07-23 12:22:24
602,t4g1:139,t4g1,26.0;58.4;47,2024-07-23 12:32:24
603,t4g1:139,t4g1,25.9;58.8;48,2024-07-23 12:42:25
604,t4g1:139,t4g1,26.0;58.2;46,2024-07-23 12:52:25
605,t4g1:139,t4g1,26.2;57.9;47,2024-07-23 13:02:26
606,t4g1:139,t4g1,26.2;58.2;46,2024-07-23 13:12:26
607,t4g1:139,t4g1,26.2;57.8;47,2024-07-23 13:22:27
608,t4g1:139,t4g1,26.3;58.4;45,2024-07-23 13:32:27
609,t4g1:139,t4g1,26.5;59.2;46,2024-07-23 13:42:28
610,t4g1:139,t4g1,26.7;59.4;46,2024-07-23 13:52:28
611,t4g1:139,t4g1,26.9;58.8;45,2024-07-23 14:02:29
612,t4g1:139,t4g1,26.9;59.5;47,2024-07-23 14:12:30
613,t4g1:139,t4g1,26.8;60.1;46,2024-07-23 14:22:30
614,t4g1:139,t4g1,27.0;58.4;45,2024-07-23 14:32:31
615,t4g1:139,t4g1,27.2;58.9;45,2024-07-23 14:42:31
616,t4g1:139,t4g1,27.1;59.6;45,2024-07-23 14:52:32
617,t4g1:139,t4g1,27.2;59.0;45,2024-07-23 15:02:32
618,t4g1:139,t4g1,27.3;59.8;45,2024-07-23 15:12:33
619,t4g1:139,t4g1,27.3;59.6;45,2024-07-23 15:22:33
620,t4g1:139,t4g1,27.4;60.0;45,2024-07-23 15:32:34
621,t4g1:139,t4g1,27.4;59.4;45,2024-07-23 15:42:35
622,t4g1:139,t4g1,27.5;59.6;45,2024-07-23 15:52:35
623,t4g1:139,t4g1,27.7;59.4;45,2024-07-23 16:02:36
624,t4g1:139,t4g1,27.8;59.6;45,2024-07-23 16:12:36
625,t4g1:139,t4g1,27.9;59.6;45,2024-07-23 16:22:37
626,t4g1:139,t4g1,27.9;59.7;45,2024-07-23 16:32:37
627,t4g1:139,t4g1,28.0;59.6;48,2024-07-23 16:42:38
628,t4g1:139,t4g1,27.9;59.8;45,2024-07-23 16:52:38
629,t4g1:139,t4g1,27.9;59.7;46,2024-07-23 17:02:39
630,t4g1:139,t4g1,27.8;59.7;46,2024-07-23 17:12:39
631,t4g1:139,t4g1,27.8;59.6;46,2024-07-23 17:22:40
632,t4g1:139,t4g1,27.9;59.7;46,2024-07-23 17:32:40
633,t4g1:139,t4g1,27.8;59.8;45,2024-07-23 17:42:41
634,t4g1:139,t4g1,27.6;60.0;46,2024-07-23 17:52:42
635,t4g1:139,t4g1,27.4;60.1;46,2024-07-23 18:02:42
636,t4g1:139,t4g1,27.4;60.1;46,2024-07-23 18:12:42
637,t4g1:139,t4g1,27.3;60.1;46,2024-07-23 18:22:43
638,t4g1:139,t4g1,27.1;59.2;46,2024-07-23 18:32:44
639,t4g1:139,t4g1,26.9;59.5;45,2024-07-23 18:42:44
640,t4g1:139,t4g1,26.6;60.5;45,2024-07-23 18:52:44
641,t4g1:139,t4g1,26.5;60.6;45,2024-07-23 19:02:45
642,t4g1:139,t4g1,26.9;60.5;44,2024-07-23 19:12:45
643,t4g1:139,t4g1,27.1;61.0;43,2024-07-23 19:22:46
644,t4g1:139,t4g1,27.2;62.7;43,2024-07-23 19:32:46
645,t4g1:139,t4g1,27.3;63.1;41,2024-07-23 19:42:47
646,t4g1:139,t4g1,27.3;63.5;41,2024-07-23 19:52:47
647,t4g1:139,t4g1,27.4;64.4;41,2024-07-23 20:02:48
648,t4g1:139,t4g1,27.4;65.0;40,2024-07-23 20:12:48
649,t4g1:139,t4g1,27.5;66.3;39,2024-07-23 20:22:49
650,t4g1:139,t4g1,27.5;66.7;39,2024-07-23 20:32:49
651,t4g1:139,t4g1,27.5;67.6;39,2024-07-23 20:42:50
652,t4g1:139,t4g1,27.5;68.0;38,2024-07-23 20:52:50
653,t4g1:139,t4g1,27.6;68.6;38,2024-07-23 21:02:51
654,t4g1:139,t4g1,27.6;69.1;38,2024-07-23 21:12:51
655,t4g1:139,t4g1,27.6;69.3;37,2024-07-23 21:22:52
656,t4g1:139,t4g1,27.6;69.4;34,2024-07-23 21:32:52
657,t4g1:139,t4g1,27.6;69.6;38,2024-07-23 21:42:53
658,t4g1:139,t4g1,27.6;69.7;37,2024-07-23 21:52:53
659,t4g1:139,t4g1,27.6;69.8;37,2024-07-23 22:02:54
660,t4g1:139,t4g1,27.6;70.5;37,2024-07-23 22:12:54
661,t4g1:139,t4g1,27.6;70.9;37,2024-07-23 22:22:55
662,t4g1:139,t4g1,27.7;71.2;37,2024-07-23 22:32:55
663,t4g1:139,t4g1,27.7;71.3;37,2024-07-23 22:42:56
664,t4g1:139,t4g1,27.7;71.3;37,2024-07-23 22:52:56
665,t4g1:139,t4g1,27.6;71.6;37,2024-07-23 23:02:57
666,t4g1:139,t4g1,27.7;71.5;37,2024-07-23 23:12:57
667,t4g1:139,t4g1,27.7;71.9;37,2024-07-23 23:22:58
668,t4g1:139,t4g1,27.7;72.1;37,2024-07-23 23:32:58
669,t4g1:139,t4g1,27.7;71.8;37,2024-07-23 23:42:59
670,t4g1:139,t4g1,27.7;71.9;37,2024-07-23 23:52:59
671,t4g1:139,t4g1,27.7;71.8;38,2024-07-24 00:03:00
672,t4g1:139,t4g1,27.7;72.5;37,2024-07-24 00:13:00
673,t4g1:139,t4g1,27.7;72.2;38,2024-07-24 00:23:01
674,t4g1:139,t4g1,27.7;72.5;38,2024-07-24 00:33:01
675,t4g1:139,t4g1,27.8;72.5;37,2024-07-24 00:43:02
676,t4g1:139,t4g1,27.7;72.9;38,2024-07-24 00:53:02
677,t4g1:139,t4g1,27.8;72.6;38,2024-07-24 01:03:03
678,t4g1:139,t4g1,27.7;72.7;39,2024-07-24 01:13:03
679,t4g1:139,t4g1,27.7;72.7;38,2024-07-24 01:23:04
680,t4g1:139,t4g1,27.8;73.1;37,2024-07-24 01:33:04
681,t4g1:139,t4g1,27.8;73.2;37,2024-07-24 01:43:05
682,t4g1:139,t4g1,27.8;73.3;37,2024-07-24 01:53:05
683,t4g1:139,t4g1,27.8;73.4;36,2024-07-24 02:03:06
684,t4g1:139,t4g1,27.8;73.5;38,2024-07-24 02:13:06
685,t4g1:139,t4g1,27.8;73.1;38,2024-07-24 02:23:07
686,t4g1:139,t4g1,27.8;73.4;42,2024-07-24 02:33:07
687,t4g1:139,t4g1,27.8;73.5;39,2024-07-24 02:43:08
688,t4g1:139,t4g1,27.7;73.3;39,2024-07-24 02:53:08
689,t4g1:139,t4g1,27.8;73.5;38,2024-07-24 03:03:09
690,t4g1:139,t4g1,27.8;73.5;38,2024-07-24 03:13:09
691,t4g1:139,t4g1,27.8;73.2;38,2024-07-24 03:23:10
692,t4g1:139,t4g1,27.8;73.3;36,2024-07-24 03:33:10
693,t4g1:139,t4g1,27.8;73.6;41,2024-07-24 03:43:11
694,t4g1:139,t4g1,27.8;73.7;38,2024-07-24 03:53:11
695,t4g1:139,t4g1,27.8;73.7;40,2024-07-24 04:03:12
696,t4g1:139,t4g1,27.8;73.9;38,2024-07-24 04:13:12
697,t4g1:139,t4g1,27.8;73.8;37,2024-07-24 04:23:13
698,t4g1:139,t4g1,27.8;74.0;39,2024-07-24 04:33:14
699,t4g1:139,t4g1,27.8;74.2;39,2024-07-24 04:43:14
700,t4g1:139,t4g1,27.8;74.3;38,2024-07-24 04:53:14
701,t4g1:139,t4g1,27.8;74.2;38,2024-07-24 05:03:15
702,t4g1:139,t4g1,27.8;74.3;38,2024-07-24 05:13:16
703,t4g1:139,t4g1,27.8;74.3;37,2024-07-24 05:23:16
704,t4g1:139,t4g1,27.8;74.4;38,2024-07-24 05:33:17
705,t4g1:139,t4g1,27.8;74.5;38,2024-07-24 05:43:17
706,t4g1:139,t4g1,27.8;74.7;38,2024-07-24 05:53:17
707,t4g1:139,t4g1,27.8;74.9;37,2024-07-24 06:03:18
708,t4g1:139,t4g1,27.8;75.0;38,2024-07-24 06:13:19
709,t4g1:139,t4g1,27.8;75.0;38,2024-07-24 06:23:19
710,t4g1:139,t4g1,27.8;73.7;38,2024-07-24 06:33:20
711,t4g1:139,t4g1,27.7;70.3;39,2024-07-24 06:43:20
712,t4g1:139,t4g1,27.4;69.3;42,2024-07-24 06:53:21
713,t4g1:139,t4g1,27.2;68.1;45,2024-07-24 07:03:21
714,t4g1:139,t4g1,26.8;68.0;45,2024-07-24 07:13:22
715,t4g1:139,t4g1,26.7;67.1;46,2024-07-24 07:23:22
716,t4g1:139,t4g1,26.5;66.4;47,2024-07-24 07:33:23
717,t4g1:139,t4g1,26.4;65.9;47,2024-07-24 07:43:23
718,t4g1:139,t4g1,26.1;64.8;47,2024-07-24 07:53:24
719,t4g1:139,t4g1,25.9;63.8;46,2024-07-24 08:03:24
720,t4g1:139,t4g1,25.9;62.2;47,2024-07-24 08:13:25
721,t4g1:139,t4g1,25.8;61.6;47,2024-07-24 08:23:25
722,t4g1:139,t4g1,25.6;60.7;47,2024-07-24 08:33:26
723,t4g1:139,t4g1,25.4;60.1;48,2024-07-24 08:43:26
724,t4g1:139,t4g1,25.4;59.4;47,2024-07-24 08:53:27
725,t4g1:139,t4g1,25.3;59.4;46,2024-07-24 09:03:27
726,t4g1:139,t4g1,25.3;59.0;46,2024-07-24 09:13:28
727,t4g1:139,t4g1,25.3;58.5;46,2024-07-24 09:23:28
728,t4g1:139,t4g1,25.1;59.0;45,2024-07-24 09:33:29
729,t4g1:139,t4g1,25.2;58.3;46,2024-07-24 09:43:29
730,t4g1:139,t4g1,25.2;58.0;46,2024-07-24 09:53:30
731,t4g1:139,t4g1,25.2;57.9;46,2024-07-24 10:03:30
732,t4g1:139,t4g1,25.2;57.7;46,2024-07-24 10:13:31
733,t4g1:139,t4g1,25.3;58.2;45,2024-07-24 10:23:31
734,t4g1:139,t4g1,25.2;58.5;45,2024-07-24 10:33:32
735,t4g1:139,t4g1,25.3;59.0;45,2024-07-24 10:43:32
736,t4g1:139,t4g1,25.3;59.2;45,2024-07-24 10:53:33
737,t4g1:139,t4g1,25.4;59.0;45,2024-07-24 11:03:34
738,t4g1:139,t4g1,25.3;59.6;45,2024-07-24 11:13:34
739,t4g1:139,t4g1,25.2;59.9;45,2024-07-24 11:23:34
740,t4g1:139,t4g1,25.4;59.1;45,2024-07-24 11:33:35
741,t4g1:139,t4g1,25.4;58.8;45,2024-07-24 11:43:36
742,t4g1:139,t4g1,25.4;58.9;45,2024-07-24 11:53:36
743,t4g1:139,t4g1,25.5;58.5;46,2024-07-24 12:03:37
744,t4g1:139,t4g1,25.7;59.2;45,2024-07-24 12:13:37
745,t4g1:139,t4g1,25.7;59.1;45,2024-07-24 12:23:38
746,t4g1:139,t4g1,25.8;59.2;46,2024-07-24 12:33:38
747,t4g1:139,t4g1,25.9;59.7;45,2024-07-24 12:43:39
748,t4g1:139,t4g1,25.9;59.7;45,2024-07-24 12:53:39
749,t4g1:139,t4g1,25.9;59.1;44,2024-07-24 13:03:40
750,t4g1:139,t4g1,26.0;59.5;44,2024-07-24 13:13:40
751,t4g1:139,t4g1,26.0;58.4;44,2024-07-24 13:23:41
752,t4g1:139,t4g1,26.0;57.9;44,2024-07-24 13:33:41
753,t4g1:139,t4g1,26.0;58.9;44,2024-07-24 13:43:42
754,t4g1:139,t4g1,26.0;58.6;43,2024-07-24 13:53:42
755,t4g1:139,t4g1,26.1;58.5;44,2024-07-24 14:03:43
756,t4g1:139,t4g1,26.0;59.5;43,2024-07-24 14:13:43
757,t4g1:139,t4g1,26.1;58.8;44,2024-07-24 14:23:44
758,t4g1:139,t4g1,26.2;58.9;43,2024-07-24 14:33:44
759,t4g1:139,t4g1,26.3;58.8;42,2024-07-24 14:43:45
760,t4g1:139,t4g1,26.3;58.9;44,2024-07-24 14:53:45
761,t4g1:139,t4g1,26.2;58.9;44,2024-07-24 15:03:46
762,t4g1:139,t4g1,26.3;58.8;43,2024-07-24 15:13:46
763,t4g1:139,t4g1,26.2;59.7;44,2024-07-24 15:23:47
764,t4g1:139,t4g1,26.3;58.8;43,2024-07-24 15:33:47
765,t4g1:139,t4g1,26.3;58.6;44,2024-07-24 15:43:48
766,t4g1:139,t4g1,26.3;59.5;43,2024-07-24 15:53:48
767,t4g1:139,t4g1,26.4;58.9;43,2024-07-24 16:03:49
768,t4g1:139,t4g1,26.4;58.7;43,2024-07-24 16:13:49
769,t4g1:139,t4g1,26.4;58.8;43,2024-07-24 16:23:50
770,t4g1:139,t4g1,26.4;58.5;44,2024-07-24 16:33:50
771,t4g1:139,t4g1,26.6;59.0;42,2024-07-24 16:43:51
772,t4g1:139,t4g1,26.6;58.6;43,2024-07-24 16:53:51
773,t4g1:139,t4g1,26.7;59.5;42,2024-07-24 17:03:52
774,t4g1:139,t4g1,26.7;59.4;41,2024-07-24 17:13:52
775,t4g1:139,t4g1,26.7;59.1;40,2024-07-24 17:23:53
776,t4g1:139,t4g1,26.8;58.3;43,2024-07-24 17:33:53
777,t4g1:139,t4g1,26.8;58.3;42,2024-07-24 17:43:54
778,t4g1:139,t4g1,26.6;59.2;42,2024-07-24 17:53:54
